province_state,country_region,date,confirmed,deaths,recovered,active,admin2
Saga,Japan,2021-06-27,2569,25,2549,-5,
Saitama,Japan,2021-06-27,46236,831,44257,1148,
Shiga,Japan,2021-06-27,5546,90,5334,122,
Shimane,Japan,2021-06-27,564,1,549,14,
Shizuoka,Japan,2021-06-27,9257,149,8741,367,
Tochigi,Japan,2021-06-27,6971,81,6641,249,
Tokushima,Japan,2021-06-27,1655,62,1580,13,
Tokyo,Japan,2021-06-27,172495,2207,165665,4623,
Tottori,Japan,2021-06-27,467,2,455,10,
Toyama,Japan,2021-06-27,2045,38,1936,71,
Unknown,Japan,2021-06-27,8,0,8,0,
Wakayama,Japan,2021-06-27,2674,46,2549,79,
Yamagata,Japan,2021-06-27,2027,48,1960,19,
Yamaguchi,Japan,2021-06-27,3133,77,2988,68,
Yamanashi,Japan,2021-06-27,2090,21,1816,253,
Aichi,Japan,2022-11-20,1501183,3033,,,
Akita,Japan,2022-11-20,131845,296,,,
Aomori,Japan,2022-11-20,185657,362,,,
Chiba,Japan,2022-11-20,1041031,2704,,,
Ehime,Japan,2022-11-20,185456,313,,,
Fukui,Japan,2022-11-20,131584,107,,,
Fukuoka,Japan,2022-11-20,1146659,2070,,,
Fukushima,Japan,2022-11-20,241896,324,,,
Gifu,Japan,2022-11-20,341787,661,,,
Gunma,Japan,2022-11-20,280269,560,,,
Hiroshima,Japan,2022-11-20,503648,828,,,
Hokkaido,Japan,2022-11-20,988352,3018,,,
Hyogo,Japan,2022-11-20,1083025,2961,,,
Ibaraki,Japan,2022-11-20,416183,748,,,
Ishikawa,Japan,2022-11-20,189945,306,,,
Iwate,Japan,2022-11-20,140108,237,,,
Kagawa,Japan,2022-11-20,162220,316,,,
Kagoshima,Japan,2022-11-20,315804,556,,,
Kanagawa,Japan,2022-11-20,1640552,3120,,,
Kochi,Japan,2022-11-20,109302,318,,,
Kumamoto,Japan,2022-11-20,358519,679,,,
Kyoto,Japan,2022-11-20,511842,1144,,,
Mie,Japan,2022-11-20,287218,564,,,
Miyagi,Japan,2022-11-20,328421,470,,,
Miyazaki,Japan,2022-11-20,210470,397,,,
Nagano,Japan,2022-11-20,282777,395,,,
Nagasaki,Japan,2022-11-20,230621,344,,,
Nara,Japan,2022-11-20,248485,571,,,
Niigata,Japan,2022-11-20,288255,191,,,
Oita,Japan,2022-11-20,193032,400,,,
Okayama,Japan,2022-11-20,314507,443,,,
Okinawa,Japan,2022-11-20,515265,812,,,
Osaka,Japan,2022-11-20,2239950,6694,,,
Port Quarantine,Japan,2022-11-20,22118,8,,,
Saga,Japan,2022-11-20,171314,253,,,
Saitama,Japan,2022-11-20,1314242,2548,,,
Shiga,Japan,2022-11-20,261123,375,,,
Shimane,Japan,2022-11-20,99465,108,,,
Shizuoka,Japan,2022-11-20,553145,795,,,
Tochigi,Japan,2022-11-20,264410,563,,,
Tokushima,Japan,2022-11-20,104102,196,,,
Tokyo,Japan,2022-11-20,3419202,6102,,,
Tottori,Japan,2022-11-20,76280,99,,,
Toyama,Japan,2022-11-20,155632,193,,,
Unknown,Japan,2022-11-20,173,0,,,
Wakayama,Japan,2022-11-20,152549,278,,,
Yamagata,Japan,2022-11-20,149389,239,,,
Yamaguchi,Japan,2022-11-20,188370,412,,,
Yamanashi,Japan,2022-11-20,116545,178,,,
Aichi,Japan,2020-06-19,520,34,470,16,
Akita,Japan,2020-06-19,16,0,16,0,
Aomori,Japan,2020-06-19,30,1,26,3,
Chiba,Japan,2020-06-19,930,45,857,28,
Ehime,Japan,2020-06-19,82,4,73,5,
Fukui,Japan,2020-06-19,122,8,114,0,
Fukuoka,Japan,2020-06-19,835,28,763,44,
Fukushima,Japan,2020-06-19,82,0,80,2,
Gifu,Japan,2020-06-19,155,7,143,5,
Gunma,Japan,2020-06-19,151,19,130,2,
Hiroshima,Japan,2020-06-19,165,3,162,0,
Hokkaido,Japan,2020-06-19,1183,94,977,112,
Hyogo,Japan,2020-06-19,700,43,653,4,
Ibaraki,Japan,2020-06-19,168,10,155,3,
Ishikawa,Japan,2020-06-19,299,27,247,25,
Kagawa,Japan,2020-06-19,28,0,28,0,
Kagoshima,Japan,2020-06-19,11,0,10,1,
Kanagawa,Japan,2020-06-19,1427,94,1271,62,
Kochi,Japan,2020-06-19,74,3,71,0,
Kumamoto,Japan,2020-06-19,47,3,44,0,
Kyoto,Japan,2020-06-19,364,18,341,5,
Mie,Japan,2020-06-19,45,1,44,0,
Miyagi,Japan,2020-06-19,88,1,87,0,
Miyazaki,Japan,2020-06-19,17,0,17,0,
Nagano,Japan,2020-06-19,76,0,75,1,
Nagasaki,Japan,2020-06-19,17,1,16,0,
Nara,Japan,2020-06-19,92,2,90,0,
Niigata,Japan,2020-06-19,83,0,81,2,
Oita,Japan,2020-06-19,60,1,59,0,
Okayama,Japan,2020-06-19,25,0,25,0,
Okinawa,Japan,2020-06-19,145,7,139,-1,
Osaka,Japan,2020-06-19,1800,86,1680,34,
Port Quarantine,Japan,2020-06-19,279,0,182,97,
Saga,Japan,2020-06-19,45,0,45,0,
Saitama,Japan,2020-06-19,1026,65,951,10,
Shiga,Japan,2020-06-19,101,1,98,2,
Shimane,Japan,2020-06-19,24,0,23,1,
Shizuoka,Japan,2020-06-19,81,1,74,6,
Tochigi,Japan,2020-06-19,66,0,65,1,
Tokushima,Japan,2020-06-19,5,1,4,0,
Tokyo,Japan,2020-06-19,5715,317,5017,381,
Tottori,Japan,2020-06-19,3,0,3,0,
Toyama,Japan,2020-06-19,227,22,205,0,
Unknown,Japan,2020-06-19,8,0,0,8,
Wakayama,Japan,2020-06-19,63,3,60,0,
Yamagata,Japan,2020-06-19,69,0,68,1,
Yamaguchi,Japan,2020-06-19,37,0,36,1,
Yamanashi,Japan,2020-06-19,72,1,69,2,
Aichi,Japan,2022-03-15,375123,1854,,,
Akita,Japan,2022-03-15,12701,43,,,
Aomori,Japan,2022-03-15,28429,77,,,
Chiba,Japan,2022-03-15,317293,1541,,,
Ehime,Japan,2022-03-15,21039,124,,,
Fukui,Japan,2022-03-15,18321,41,,,
Fukuoka,Japan,2022-03-15,270567,1062,,,
Fukushima,Japan,2022-03-15,29763,189,,,
Gifu,Japan,2022-03-15,60699,300,,,
Gunma,Japan,2022-03-15,60849,271,,,
Hiroshima,Japan,2022-03-15,84267,429,,,
Hokkaido,Japan,2022-03-15,197290,1878,,,
Hyogo,Japan,2022-03-15,304092,2015,,,
Ibaraki,Japan,2022-03-15,93883,349,,,
Ishikawa,Japan,2022-03-15,30450,179,,,
Iwate,Japan,2022-03-15,14587,67,,,
Kagawa,Japan,2022-03-15,24465,95,,,
Kagoshima,Japan,2022-03-15,36656,149,,,
Kanagawa,Japan,2022-03-15,538440,1905,,,
Kochi,Japan,2022-03-15,14799,95,,,
Kumamoto,Japan,2022-03-15,57957,259,,,
Kyoto,Japan,2022-03-15,141834,551,,,
Mie,Japan,2022-03-15,48684,260,,,
Miyagi,Japan,2022-03-15,49654,165,,,
Miyazaki,Japan,2022-03-15,21819,111,,,
Nagano,Japan,2022-03-15,36432,158,,,
Nagasaki,Japan,2022-03-15,30784,114,,,
Nara,Japan,2022-03-15,66800,322,,,
Niigata,Japan,2022-03-15,35065,85,,,
Oita,Japan,2022-03-15,28065,119,,,
Okayama,Japan,2022-03-15,56405,218,,,
Okinawa,Japan,2022-03-15,110139,433,,,
Osaka,Japan,2022-03-15,737142,4350,,,
Port Quarantine,Japan,2022-03-15,4463,4,,,
Saga,Japan,2022-03-15,27983,73,,,
Saitama,Japan,2022-03-15,372638,1267,,,
Shiga,Japan,2022-03-15,60388,172,,,
Shimane,Japan,2022-03-15,7878,8,,,
Shizuoka,Japan,2022-03-15,106943,369,,,
Tochigi,Japan,2022-03-15,53751,226,,,
Tokushima,Japan,2022-03-15,14175,78,,,
Tokyo,Japan,2022-03-15,1135030,3978,,,
Tottori,Japan,2022-03-15,8073,11,,,
Toyama,Japan,2022-03-15,23846,71,,,
Unknown,Japan,2022-03-15,8,0,,,
Wakayama,Japan,2022-03-15,25772,107,,,
Yamagata,Japan,2022-03-15,14846,76,,,
Yamaguchi,Japan,2022-03-15,25376,153,,,
Yamanashi,Japan,2022-03-15,20106,61,,,
Aichi,Japan,2020-10-27,5948,91,5524,333,
Akita,Japan,2020-10-27,61,0,59,2,
Aomori,Japan,2020-10-27,205,2,67,136,
Chiba,Japan,2020-10-27,4881,78,4363,440,
Ehime,Japan,2020-10-27,116,6,110,0,
Fukui,Japan,2020-10-27,256,11,242,3,
Fukuoka,Japan,2020-10-27,5198,101,5022,75,
Fukushima,Japan,2020-10-27,387,6,327,54,
Gifu,Japan,2020-10-27,672,11,630,31,
Gunma,Japan,2020-10-27,874,19,749,106,
Hiroshima,Japan,2020-10-27,654,5,632,17,
Hokkaido,Japan,2020-10-27,2870,109,2384,377,
Hyogo,Japan,2020-10-27,3160,61,2930,169,
Ibaraki,Japan,2020-10-27,744,19,702,23,
Ishikawa,Japan,2020-10-27,800,49,737,14,
Iwate,Japan,2020-10-27,27,0,23,4,
Kagawa,Japan,2020-10-27,102,2,95,5,
Kagoshima,Japan,2020-10-27,463,12,456,-5,
Kanagawa,Japan,2020-10-27,8464,167,7694,603,
Kochi,Japan,2020-10-27,143,4,136,3,
Kumamoto,Japan,2020-10-27,775,8,714,53,
Kyoto,Japan,2020-10-27,1989,30,1875,84,
Mie,Japan,2020-10-27,554,6,536,12,
Miyagi,Japan,2020-10-27,655,2,516,137,
Miyazaki,Japan,2020-10-27,367,1,366,0,
Nagano,Japan,2020-10-27,333,4,324,5,
Nagasaki,Japan,2020-10-27,244,3,239,2,
Nara,Japan,2020-10-27,626,9,598,19,
Niigata,Japan,2020-10-27,182,0,179,3,
Oita,Japan,2020-10-27,159,2,156,1,
Okayama,Japan,2020-10-27,215,2,161,52,
Okinawa,Japan,2020-10-27,3220,58,2784,378,
Osaka,Japan,2020-10-27,12231,235,11237,759,
Port Quarantine,Japan,2020-10-27,1150,1,514,635,
Saga,Japan,2020-10-27,252,1,253,-2,
Saitama,Japan,2020-10-27,5683,106,5152,425,
Shiga,Japan,2020-10-27,539,9,512,18,
Shimane,Japan,2020-10-27,141,0,141,0,
Shizuoka,Japan,2020-10-27,605,2,574,29,
Tochigi,Japan,2020-10-27,480,1,453,26,
Tokushima,Japan,2020-10-27,164,9,148,7,
Tokyo,Japan,2020-10-27,30309,445,27986,1878,
Tottori,Japan,2020-10-27,38,0,35,3,
Toyama,Japan,2020-10-27,422,26,396,0,
Unknown,Japan,2020-10-27,8,0,8,0,
Wakayama,Japan,2020-10-27,272,4,247,21,
Yamagata,Japan,2020-10-27,86,1,79,6,
Yamaguchi,Japan,2020-10-27,213,2,206,5,
Yamanashi,Japan,2020-10-27,209,6,194,9,
Aichi,Japan,2021-10-13,106295,1152,,,
Akita,Japan,2021-10-13,1893,27,,,
Aomori,Japan,2021-10-13,5843,38,,,
Chiba,Japan,2021-10-13,100153,1010,,,
Ehime,Japan,2021-10-13,5293,82,,,
Fukui,Japan,2021-10-13,3092,37,,,
Fukuoka,Japan,2021-10-13,74312,619,,,
Fukushima,Japan,2021-10-13,9470,175,,,
Gifu,Japan,2021-10-13,18645,216,,,
Gunma,Japan,2021-10-13,16709,175,,,
Hiroshima,Japan,2021-10-13,21861,199,,,
Hokkaido,Japan,2021-10-13,60474,1469,,,
Hyogo,Japan,2021-10-13,78267,1392,,,
Ibaraki,Japan,2021-10-13,24354,218,,,
Ishikawa,Japan,2021-10-13,7937,130,,,
Iwate,Japan,2021-10-13,3487,53,,,
Kagawa,Japan,2021-10-13,4695,38,,,
Kagoshima,Japan,2021-10-13,9085,67,,,
Kanagawa,Japan,2021-10-13,168625,1290,,,
Kochi,Japan,2021-10-13,4129,31,,,
Kumamoto,Japan,2021-10-13,14367,136,,,
Kyoto,Japan,2021-10-13,35838,289,,,
Mie,Japan,2021-10-13,14721,164,,,
Miyagi,Japan,2021-10-13,16296,117,,,
Miyazaki,Japan,2021-10-13,6132,41,,,
Nagano,Japan,2021-10-13,8817,96,,,
Nagasaki,Japan,2021-10-13,6054,73,,,
Nara,Japan,2021-10-13,15515,150,,,
Niigata,Japan,2021-10-13,7969,61,,,
Oita,Japan,2021-10-13,8191,84,,,
Okayama,Japan,2021-10-13,15203,136,,,
Okinawa,Japan,2021-10-13,50055,351,,,
Osaka,Japan,2021-10-13,201450,3015,,,
Port Quarantine,Japan,2021-10-13,4335,4,,,
Saga,Japan,2021-10-13,5820,29,,,
Saitama,Japan,2021-10-13,115445,1019,,,
Shiga,Japan,2021-10-13,12351,102,,,
Shimane,Japan,2021-10-13,1649,5,,,
Shizuoka,Japan,2021-10-13,26733,209,,,
Tochigi,Japan,2021-10-13,15417,116,,,
Tokushima,Japan,2021-10-13,3279,65,,,
Tokyo,Japan,2021-10-13,377042,3057,,,
Tottori,Japan,2021-10-13,1662,5,,,
Toyama,Japan,2021-10-13,4851,51,,,
Unknown,Japan,2021-10-13,8,0,,,
Wakayama,Japan,2021-10-13,5282,62,,,
Yamagata,Japan,2021-10-13,3550,57,,,
Yamaguchi,Japan,2021-10-13,5672,91,,,
Yamanashi,Japan,2021-10-13,5148,29,,,
Aichi,Japan,2022-11-19,1496579,3030,,,
Akita,Japan,2022-11-19,131152,295,,,
Aomori,Japan,2022-11-19,184783,361,,,
Chiba,Japan,2022-11-19,1037956,2704,,,
Ehime,Japan,2022-11-19,184826,310,,,
Fukui,Japan,2022-11-19,130908,105,,,
Fukuoka,Japan,2022-11-19,1144435,2067,,,
Fukushima,Japan,2022-11-19,239912,324,,,
Gifu,Japan,2022-11-19,340387,659,,,
Gunma,Japan,2022-11-19,278751,556,,,
Hiroshima,Japan,2022-11-19,500805,822,,,
Hokkaido,Japan,2022-11-19,982605,2995,,,
Hyogo,Japan,2022-11-19,1080701,2956,,,
Ibaraki,Japan,2022-11-19,414036,746,,,
Ishikawa,Japan,2022-11-19,189153,305,,,
Iwate,Japan,2022-11-19,139267,233,,,
Kagawa,Japan,2022-11-19,161707,316,,,
Kagoshima,Japan,2022-11-19,315377,556,,,
Kanagawa,Japan,2022-11-19,1635494,3112,,,
Kochi,Japan,2022-11-19,109122,312,,,
Kumamoto,Japan,2022-11-19,357779,676,,,
Kyoto,Japan,2022-11-19,510701,1142,,,
Mie,Japan,2022-11-19,285919,564,,,
Miyagi,Japan,2022-11-19,325807,461,,,
Miyazaki,Japan,2022-11-19,210093,397,,,
Nagano,Japan,2022-11-19,279737,395,,,
Nagasaki,Japan,2022-11-19,230178,342,,,
Nara,Japan,2022-11-19,247705,570,,,
Niigata,Japan,2022-11-19,286524,191,,,
Oita,Japan,2022-11-19,192487,400,,,
Okayama,Japan,2022-11-19,313267,443,,,
Okinawa,Japan,2022-11-19,515003,812,,,
Osaka,Japan,2022-11-19,2236186,6688,,,
Port Quarantine,Japan,2022-11-19,22118,8,,,
Saga,Japan,2022-11-19,170813,253,,,
Saitama,Japan,2022-11-19,1310169,2543,,,
Shiga,Japan,2022-11-19,260383,375,,,
Shimane,Japan,2022-11-19,99033,108,,,
Shizuoka,Japan,2022-11-19,551403,795,,,
Tochigi,Japan,2022-11-19,262866,561,,,
Tokushima,Japan,2022-11-19,103746,192,,,
Tokyo,Japan,2022-11-19,3411425,6095,,,
Tottori,Japan,2022-11-19,75820,97,,,
Toyama,Japan,2022-11-19,154904,192,,,
Unknown,Japan,2022-11-19,173,0,,,
Wakayama,Japan,2022-11-19,152049,278,,,
Yamagata,Japan,2022-11-19,148332,238,,,
Yamaguchi,Japan,2022-11-19,187816,411,,,
Yamanashi,Japan,2022-11-19,115813,176,,,
Aichi,Japan,2020-06-06,509,34,462,13,
Akita,Japan,2020-06-06,16,0,16,0,
Aomori,Japan,2020-06-06,27,1,26,0,
Chiba,Japan,2020-06-06,912,45,842,25,
Ehime,Japan,2020-06-06,82,4,64,14,
Fukui,Japan,2020-06-06,122,8,112,2,
Fukuoka,Japan,2020-06-06,794,28,633,133,
Fukushima,Japan,2020-06-06,81,0,76,5,
Gifu,Japan,2020-06-06,151,7,142,2,
Gunma,Japan,2020-06-06,151,19,122,10,
Hiroshima,Japan,2020-06-06,165,3,162,0,
Hokkaido,Japan,2020-06-06,1108,90,849,169,
Hyogo,Japan,2020-06-06,699,42,647,10,
Ibaraki,Japan,2020-06-06,168,10,155,3,
Ishikawa,Japan,2020-06-06,299,27,236,36,
Kagawa,Japan,2020-06-06,28,0,28,0,
Kagoshima,Japan,2020-06-06,10,0,10,0,
Kanagawa,Japan,2020-06-06,1391,88,1163,140,
Kochi,Japan,2020-06-06,74,3,71,0,
Kumamoto,Japan,2020-06-06,47,3,44,0,
Kyoto,Japan,2020-06-06,359,18,332,9,
Mie,Japan,2020-06-06,45,1,44,0,
Miyagi,Japan,2020-06-06,88,1,87,0,
Miyazaki,Japan,2020-06-06,17,0,17,0,
Nagano,Japan,2020-06-06,75,0,71,4,
Nagasaki,Japan,2020-06-06,17,1,16,0,
Nara,Japan,2020-06-06,92,2,89,1,
Niigata,Japan,2020-06-06,82,0,81,1,
Oita,Japan,2020-06-06,60,1,58,1,
Okayama,Japan,2020-06-06,25,0,25,0,
Okinawa,Japan,2020-06-06,145,6,137,2,
Osaka,Japan,2020-06-06,1784,84,1622,78,
Port Quarantine,Japan,2020-06-06,210,0,162,48,
Saga,Japan,2020-06-06,45,0,45,0,
Saitama,Japan,2020-06-06,1006,51,918,37,
Shiga,Japan,2020-06-06,100,1,94,5,
Shimane,Japan,2020-06-06,24,0,23,1,
Shizuoka,Japan,2020-06-06,76,1,72,3,
Tochigi,Japan,2020-06-06,66,0,58,8,
Tokushima,Japan,2020-06-06,5,1,4,0,
Tokyo,Japan,2020-06-06,5373,309,4687,377,
Tottori,Japan,2020-06-06,3,0,3,0,
Toyama,Japan,2020-06-06,227,22,198,7,
Unknown,Japan,2020-06-06,8,0,0,8,
Wakayama,Japan,2020-06-06,63,3,60,0,
Yamagata,Japan,2020-06-06,69,0,66,3,
Yamaguchi,Japan,2020-06-06,37,0,36,1,
Yamanashi,Japan,2020-06-06,65,1,62,2,
Aichi,Japan,2021-08-15,60425,1018,,,
Akita,Japan,2021-08-15,1185,21,,,
Aomori,Japan,2021-08-15,3140,32,,,
Chiba,Japan,2021-08-15,63936,756,,,
Ehime,Japan,2021-08-15,3591,77,,,
Fukui,Japan,2021-08-15,2032,36,,,
Fukuoka,Japan,2021-08-15,49854,551,,,
Fukushima,Japan,2021-08-15,7357,162,,,
Gifu,Japan,2021-08-15,10693,189,,,
Gunma,Japan,2021-08-15,10986,156,,,
Hiroshima,Japan,2021-08-15,13773,180,,,
Hokkaido,Japan,2021-08-15,49552,1430,,,
Hyogo,Japan,2021-08-15,51047,1323,,,
Ibaraki,Japan,2021-08-15,16214,176,,,
Ishikawa,Japan,2021-08-15,6270,121,,,
Iwate,Japan,2021-08-15,2428,48,,,
Kagawa,Japan,2021-08-15,2985,32,,,
Kagoshima,Japan,2021-08-15,5294,44,,,
Kanagawa,Japan,2021-08-15,110654,1023,,,
Kochi,Japan,2021-08-15,2319,30,,,
Kumamoto,Japan,2021-08-15,8930,122,,,
Kyoto,Japan,2021-08-15,22600,249,,,
Mie,Japan,2021-08-15,7077,117,,,
Miyagi,Japan,2021-08-15,11645,93,,,
Miyazaki,Japan,2021-08-15,3771,27,,,
Nagano,Japan,2021-08-15,6235,94,,,
Nagasaki,Japan,2021-08-15,4134,69,,,
Nara,Japan,2021-08-15,10303,135,,,
Niigata,Japan,2021-08-15,5168,54,,,
Oita,Japan,2021-08-15,4442,64,,,
Okayama,Japan,2021-08-15,9976,127,,,
Okinawa,Japan,2021-08-15,32991,246,,,
Osaka,Japan,2021-08-15,132454,2742,,,
Port Quarantine,Japan,2021-08-15,3685,4,,,
Saga,Japan,2021-08-15,3452,26,,,
Saitama,Japan,2021-08-15,76532,861,,,
Shiga,Japan,2021-08-15,7619,95,,,
Shimane,Japan,2021-08-15,950,2,,,
Shizuoka,Japan,2021-08-15,14345,158,,,
Tochigi,Japan,2021-08-15,10340,94,,,
Tokushima,Japan,2021-08-15,1942,63,,,
Tokyo,Japan,2021-08-15,279200,2335,,,
Tottori,Japan,2021-08-15,1120,3,,,
Toyama,Japan,2021-08-15,2968,38,,,
Unknown,Japan,2021-08-15,8,0,,,
Wakayama,Japan,2021-08-15,3476,50,,,
Yamagata,Japan,2021-08-15,2595,48,,,
Yamaguchi,Japan,2021-08-15,3771,80,,,
Yamanashi,Japan,2021-08-15,3279,22,,,
Aichi,Japan,2020-08-06,2673,36,783,1854,
Akita,Japan,2020-08-06,26,0,16,10,
Aomori,Japan,2020-08-06,35,1,29,5,
Chiba,Japan,2020-08-06,1997,51,1364,582,
Ehime,Japan,2020-08-06,100,5,82,13,
Fukui,Japan,2020-08-06,153,8,121,24,
Fukuoka,Japan,2020-08-06,2614,35,1201,1378,
Fukushima,Japan,2020-08-06,93,0,86,7,
Gifu,Japan,2020-08-06,420,7,244,169,
Gunma,Japan,2020-08-06,208,19,150,39,
Hiroshima,Japan,2020-08-06,392,3,247,142,
Hokkaido,Japan,2020-08-06,1503,103,1263,137,
Hyogo,Japan,2020-08-06,1486,47,1037,402,
Ibaraki,Japan,2020-08-06,356,10,243,103,
Ishikawa,Japan,2020-08-06,330,27,282,21,
Iwate,Japan,2020-08-06,6,0,1,5,
Kagawa,Japan,2020-08-06,57,0,42,15,
Kagoshima,Japan,2020-08-06,273,2,183,88,
Kanagawa,Japan,2020-08-06,2953,101,2266,586,
Kochi,Japan,2020-08-06,82,3,76,3,
Kumamoto,Japan,2020-08-06,331,5,58,268,
Kyoto,Japan,2020-08-06,923,21,615,287,
Mie,Japan,2020-08-06,188,1,68,119,
Miyagi,Japan,2020-08-06,180,1,149,30,
Miyazaki,Japan,2020-08-06,228,0,37,191,
Nagano,Japan,2020-08-06,125,0,90,35,
Nagasaki,Japan,2020-08-06,145,2,32,111,
Nara,Japan,2020-08-06,293,2,211,80,
Niigata,Japan,2020-08-06,121,0,99,22,
Oita,Japan,2020-08-06,76,1,59,16,
Okayama,Japan,2020-08-06,103,0,67,36,
Okinawa,Japan,2020-08-06,790,7,302,481,
Osaka,Japan,2020-08-06,5141,93,3286,1762,
Port Quarantine,Japan,2020-08-06,655,1,238,416,
Saga,Japan,2020-08-06,132,0,62,70,
Saitama,Japan,2020-08-06,2691,79,1987,625,
Shiga,Japan,2020-08-06,242,1,145,96,
Shimane,Japan,2020-08-06,29,0,28,1,
Shizuoka,Japan,2020-08-06,346,1,200,145,
Tochigi,Japan,2020-08-06,230,0,148,82,
Tokushima,Japan,2020-08-06,55,1,10,44,
Tokyo,Japan,2020-08-06,14655,333,10687,3635,
Tottori,Japan,2020-08-06,21,0,5,16,
Toyama,Japan,2020-08-06,266,22,212,32,
Unknown,Japan,2020-08-06,8,0,8,0,
Wakayama,Japan,2020-08-06,173,3,130,40,
Yamagata,Japan,2020-08-06,76,1,75,0,
Yamaguchi,Japan,2020-08-06,64,0,48,16,
Yamanashi,Japan,2020-08-06,123,1,86,36,
,Japan,2020-02-07,25,0,1,,
Aichi,Japan,2023-03-03,2097017,4255,,,
Akita,Japan,2023-03-03,198617,586,,,
Aomori,Japan,2023-03-03,277442,640,,,
Chiba,Japan,2023-03-03,1454550,3855,,,
Ehime,Japan,2023-03-03,313301,680,,,
Fukui,Japan,2023-03-03,198538,196,,,
Fukuoka,Japan,2023-03-03,1577471,3153,,,
Fukushima,Japan,2023-03-03,399830,821,,,
Gifu,Japan,2023-03-03,537148,1094,,,
Gunma,Japan,2023-03-03,436691,1069,,,
Hiroshima,Japan,2023-03-03,794402,1339,,,
Hokkaido,Japan,2023-03-03,1331360,4519,,,
Hyogo,Japan,2023-03-03,1459372,3783,,,
Ibaraki,Japan,2023-03-03,633229,1272,,,
Ishikawa,Japan,2023-03-03,276601,496,,,
Iwate,Japan,2023-03-03,232983,606,,,
Kagawa,Japan,2023-03-03,250746,611,,,
Kagoshima,Japan,2023-03-03,438705,869,,,
Kanagawa,Japan,2023-03-03,2204681,4231,,,
Kochi,Japan,2023-03-03,167904,582,,,
Kumamoto,Japan,2023-03-03,531631,1284,,,
Kyoto,Japan,2023-03-03,673484,1638,,,
Mie,Japan,2023-03-03,456585,1033,,,
Miyagi,Japan,2023-03-03,532596,936,,,
Miyazaki,Japan,2023-03-03,318364,770,,,
Nagano,Japan,2023-03-03,453114,853,,,
Nagasaki,Japan,2023-03-03,334536,630,,,
Nara,Japan,2023-03-03,343908,848,,,
Niigata,Japan,2023-03-03,450987,431,,,
Oita,Japan,2023-03-03,301249,755,,,
Okayama,Japan,2023-03-03,487987,830,,,
Okinawa,Japan,2023-03-03,575623,923,,,
Osaka,Japan,2023-03-03,2815602,8375,,,
Port Quarantine,Japan,2023-03-03,22118,8,,,
Saga,Japan,2023-03-03,259653,486,,,
Saitama,Japan,2023-03-03,1788150,3859,,,
Shiga,Japan,2023-03-03,371434,666,,,
Shimane,Japan,2023-03-03,166224,294,,,
Shizuoka,Japan,2023-03-03,860455,1363,,,
Tochigi,Japan,2023-03-03,418680,1051,,,
Tokushima,Japan,2023-03-03,164910,409,,,
Tokyo,Japan,2023-03-03,4319164,7983,,,
Tottori,Japan,2023-03-03,140101,256,,,
Toyama,Japan,2023-03-03,235062,307,,,
Unknown,Japan,2023-03-03,173,0,,,
Wakayama,Japan,2023-03-03,237078,515,,,
Yamagata,Japan,2023-03-03,224101,355,,,
Yamaguchi,Japan,2023-03-03,310964,739,,,
Yamanashi,Japan,2023-03-03,188687,394,,,
Aichi,Japan,2021-09-23,104561,1117,,,
Akita,Japan,2021-09-23,1849,26,,,
Aomori,Japan,2021-09-23,5540,35,,,
Chiba,Japan,2021-09-23,98879,985,,,
Ehime,Japan,2021-09-23,5078,81,,,
Fukui,Japan,2021-09-23,3001,36,,,
Fukuoka,Japan,2021-09-23,73533,605,,,
Fukushima,Japan,2021-09-23,9403,174,,,
Gifu,Japan,2021-09-23,18160,209,,,
Gunma,Japan,2021-09-23,16493,171,,,
Hiroshima,Japan,2021-09-23,21394,193,,,
Hokkaido,Japan,2021-09-23,59942,1466,,,
Hyogo,Japan,2021-09-23,76670,1382,,,
Ibaraki,Japan,2021-09-23,23907,213,,,
Ishikawa,Japan,2021-09-23,7793,124,,,
Iwate,Japan,2021-09-23,3474,52,,,
Kagawa,Japan,2021-09-23,4661,36,,,
Kagoshima,Japan,2021-09-23,9032,65,,,
Kanagawa,Japan,2021-09-23,166531,1239,,,
Kochi,Japan,2021-09-23,4074,31,,,
Kumamoto,Japan,2021-09-23,14191,134,,,
Kyoto,Japan,2021-09-23,35230,262,,,
Mie,Japan,2021-09-23,14520,160,,,
Miyagi,Japan,2021-09-23,16122,115,,,
Miyazaki,Japan,2021-09-23,6082,39,,,
Nagano,Japan,2021-09-23,8654,95,,,
Nagasaki,Japan,2021-09-23,5943,71,,,
Nara,Japan,2021-09-23,15251,147,,,
Niigata,Japan,2021-09-23,7710,58,,,
Oita,Japan,2021-09-23,7997,79,,,
Okayama,Japan,2021-09-23,15026,135,,,
Okinawa,Japan,2021-09-23,49246,294,,,
Osaka,Japan,2021-09-23,197436,2940,,,
Port Quarantine,Japan,2021-09-23,4151,4,,,
Saga,Japan,2021-09-23,5707,29,,,
Saitama,Japan,2021-09-23,113870,989,,,
Shiga,Japan,2021-09-23,12130,99,,,
Shimane,Japan,2021-09-23,1592,3,,,
Shizuoka,Japan,2021-09-23,26447,204,,,
Tochigi,Japan,2021-09-23,15073,111,,,
Tokushima,Japan,2021-09-23,3216,64,,,
Tokyo,Japan,2021-09-23,373681,2838,,,
Tottori,Japan,2021-09-23,1639,5,,,
Toyama,Japan,2021-09-23,4772,48,,,
Unknown,Japan,2021-09-23,8,0,,,
